name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Giải Phóng",2023-03-03T00:00:00,20,20,14,68.38,0,0,,0,0,20.5,9.4,160,1022,0,7,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T01:00:00,18.9,18.9,14.8,77.28,0,0,,0,0,24.1,8,142,1022.1,5.6,9.2,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T02:00:00,19,19,14,72.76,0,0,,0,0,24.1,7.6,120,1022,50,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T03:00:00,18,18,14,77.46,0,0,,0,0,23,7.6,30,1022,89,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T04:00:00,17.5,17.5,15.3,87.35,0,0,,0,0,19.4,3.3,129,1021.8,89.4,8.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T05:00:00,18,18,15,82.63,0,0,,0,0,15.8,5.4,80,1022,100,4,0,0,0,10,Overcast,cloudy,VVNB
"Hà Nội, Giải Phóng",2023-03-03T06:00:00,18,18,15,82.63,0,0,,0,0,12.2,5.4,50,1023,88,4,0,0,0,10,Partially cloudy,partly-cloudy-night,VVNB
"Hà Nội, Giải Phóng",2023-03-03T07:00:00,19,19,15,77.61,0,0,,0,0,13.3,6.8,125.6,1024,88,2,29,0.1,0,10,Partially cloudy,partly-cloudy-day,VVNB
"Hà Nội, Giải Phóng",2023-03-03T08:00:00,20,20,15,72.93,0,0,rain,0,0,15.1,5.4,30,1025,88,3,224,0.8,2,10,Partially cloudy,partly-cloudy-day,VVNB
"Hà Nội, Giải Phóng",2023-03-03T09:00:00,21,21,15,68.57,0,0,rain,0,0,15.5,11.2,40,1025,88,5,452,1.6,5,10,Partially cloudy,partly-cloudy-day,VVNB
"Hà Nội, Giải Phóng",2023-03-03T10:00:00,23,23,16,64.71,0,0,rain,0,0,15.1,12.2,106.9,1025,88,7,422,1.5,4,10,Partially cloudy,partly-cloudy-day,VVNB
"Hà Nội, Giải Phóng",2023-03-03T11:00:00,24,24,16,60.92,0,0,rain,0,0,15.5,9.4,110,1024,50,8,489,1.8,5,10,Partially cloudy,partly-cloudy-day,VVNB
"Hà Nội, Giải Phóng",2023-03-03T12:00:00,24,24,16,60.92,0,0,rain,0,0,14.4,11.2,100,1023,88,6,398,1.4,4,10,Partially cloudy,partly-cloudy-day,VVNB
"Hà Nội, Giải Phóng",2023-03-03T13:00:00,24,24,16,60.92,0,0,,0,0,14.4,7.6,90,1022,88,6,354,1.3,4,10,Partially cloudy,partly-cloudy-day,VVNB
"Hà Nội, Giải Phóng",2023-03-03T14:00:00,24,24,16,60.93,0,0,,0,0,13.7,7.6,70,1021,89,6,470,1.7,5,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T15:00:00,24,24,16,60.93,0,0,,0,0,14.4,11.2,110,1021,89,6,413,1.5,4,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T16:00:00,23.5,23.5,17.9,71.05,0,0,,0,0,14.4,10.9,242,1021.1,92.1,9.4,345,1.2,3,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T17:00:00,23,23,17,68.97,0,0,,0,0,15.8,7.6,160,1021,89,5,176,0.6,2,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T18:00:00,23,23,17,68.97,0,0,,0,0,19.8,9.4,120,1022,89,6,48,0.2,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T19:00:00,22.3,22.3,17.5,74.37,0.001,100,rain,0,0,21.2,11.1,136,1022.6,82,9.4,0,0,0,10,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T20:00:00,22,22,17,73.29,0,0,,0,0,23.4,9.4,140,1023,89,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T21:00:00,21,21,18,82.99,0,0,,0,0,23.4,11.2,150,1024,50,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T22:00:00,20.7,20.7,18.1,84.86,0,0,,0,0,20.9,5.1,136,1024.9,66.3,9.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-03T23:00:00,20,20,16,77.77,0,0,,0,0,17.6,9.4,110,1025,89,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T00:00:00,20,20,16,77.77,0,0,,0,0,16.2,13,60,1025,100,8,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T01:00:00,20.1,20.1,18.1,88.1,0,0,,0,0,15.1,7.2,102,1024.9,92.1,9.2,0,0,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T02:00:00,20,20,16,77.77,0,0,,0,0,10.1,9.4,40,1025,100,6,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T03:00:00,19.5,19.5,15.5,77.69,0,0,,0,0,9,13.9,30,1024,95,8.5,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T04:00:00,20.2,20.2,17.1,82.17,0,0,,0,0,8.3,2.6,30,1024.1,97.8,10,0,0,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T05:00:00,19,19,14,72.76,0,0,,0,0,6.5,14.8,40,1024,89,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T06:00:00,19,19,14,72.76,0,0,,0,0,4.7,14.8,20,1025,89,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T07:00:00,19.4,19.4,14.3,72.43,0,0,,0,0,5.4,11.9,46,1025.6,97.8,10,19,0.1,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T08:00:00,19,19,13,68.18,0,0,,0,0,4.7,14.8,40,1026,89,10,214,0.8,2,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T09:00:00,20,20,14,68.38,0,0,,0,0,5,11.2,50,1027,89,10,454,1.6,5,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T10:00:00,21.5,21.5,14.7,65.14,0,0,,0,0,5,3.4,39,1026.7,89.9,10,651,2.3,7,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T11:00:00,22,22,14,60.47,0,0,,0,0,4.3,13,30,1026,89,10,760,2.7,8,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T12:00:00,23,23,14,56.91,0,0,,0,0,4.3,13,30,1025,91.8,10,676,2.4,7,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T13:00:00,23.1,23.1,13.9,56.18,0,0,,0,0,4.3,8,261,1024.1,90,10,626,2.3,6,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T14:00:00,23,23,14,56.91,0,0,,0,0,5.8,13,10,1023,50,10,465,1.7,5,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T15:00:00,21,21,13,60.24,0,0,,0,0,7.6,13,10,1022,89,10,550,2,6,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T16:00:00,22.6,22.6,13.3,55.66,0,0,,0,0,7.2,7.6,43,1021.2,85.4,10,465,1.7,5,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T17:00:00,21,21,13,60.24,0,0,,0,0,7.9,9.4,10,1022,50,10,276,1,3,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T18:00:00,20,20,14,68.38,0,0,,0,0,8.3,7.6,360,1022,89,10,63,0.2,1,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T19:00:00,20.9,20.9,13.9,64.2,0,0,,0,0,7.6,6.8,324,1022.4,99.9,10,0,0,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T20:00:00,19,19,13,68.18,0,0,,0,0,6.1,5.4,300,1023,50,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T21:00:00,19,19,14,72.76,0,0,,0,0,6.5,7.6,280,1024,89,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T22:00:00,18.9,18.9,16.1,83.67,0,0,,0,0,8.3,1.6,284,1024.5,11.2,9.2,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-04T23:00:00,18,18,15,82.63,0,0,,0,0,12.6,7.6,300,1024,50,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T00:00:00,17,17,15,88.01,0,0,,0,0,14.8,9.4,300,1024,89,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T01:00:00,17.9,17.9,16.2,89.95,0,0,,0,0,11.5,0.9,306,1023.8,82.1,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T02:00:00,16,16,15,93.79,0,0,,0,0,9.7,5.4,310,1023,89,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T03:00:00,16,16,15,93.79,0,0,,0,0,9,5.4,340,1023,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T04:00:00,16.9,16.9,15.9,93.81,0,0,,0,0,6.5,0.8,303,1022.7,58.5,8.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T05:00:00,16,16,15,93.79,0,0,,0,0,6.1,1.8,151,1023,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T06:00:00,16,16,15,93.79,0,0,,0,0,4.7,1.8,144.5,1023,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T07:00:00,16.1,16.1,15.7,97.15,0,0,,0,0,4,0.4,322,1024.2,58.5,3.7,32,0.1,0,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T08:00:00,17,17,15,88.01,0,0,,0,0,4.3,3.6,135,1025,27.5,3,235,0.8,2,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T09:00:00,20,20,15,72.94,0,0,,0,0,4.7,1.8,117.1,1025,0,4,471,1.7,5,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T10:00:00,21.6,21.6,15.2,66.98,0,0,,0,0,5.4,6.8,358,1024.8,70.7,9.5,678,2.4,7,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T11:00:00,24,24,14,53.58,0,0,,0,0,6.8,3.6,129.5,1024,2.3,10,831,3,8,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T12:00:00,25,25,15,53.83,0,0,,0,0,7.6,5.4,130.3,1023,27.5,9,916,3.3,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T13:00:00,25.6,25.6,14.5,50.2,0,0,,0,0,7.6,6.9,160,1021.1,34.4,9.5,858,3.1,9,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T14:00:00,26,26,14,47.55,0,0,,0,0,7.2,9.4,190,1020,50,7,603,2.2,6,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T15:00:00,26,26,15,50.73,0,0,,0,0,8.6,13,160,1019,89,7,340,1.2,3,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T16:00:00,25.7,25.7,14.3,49.42,0,0,,0,0,11.2,8,15,1018.4,41.8,9.3,167,0.6,2,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T17:00:00,25,25,15,53.83,0,0,,0,0,16.2,13,160,1018,89,6,68,0.2,1,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T18:00:00,24,24,15,57.15,0,0,,0,0,23.8,11.2,160,1019,89,5,29,0.1,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T19:00:00,23,23,14.1,57.25,0,0,,0,0,26.3,8.2,139,1019.6,89,9.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T20:00:00,22,22,15,64.5,0,0,,0,0,28.4,18.4,130,1020,89,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T21:00:00,22,22,14,60.47,0,0,,0,0,29.9,14.8,140,1021,0,8,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T22:00:00,20.7,20.7,15.3,71.13,0,0,,0,0,30.6,11.1,138,1021.4,9.5,9.4,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-05T23:00:00,20,20,15,72.94,0,0,,0,0,30.6,9.4,120,1021,0,6,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-06T00:00:00,19,19,16,82.75,0,0,,0,0,29.9,9.4,100,1021,0,5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-06T01:00:00,19.7,19.7,15.9,78.76,0,0,,0,0,30.2,7.6,153,1020.8,27.4,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-03-06T02:00:00,19,19,16,82.75,0,0,,0,0,29.5,7.6,100,1021,0,5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
