name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Giải Phóng",2023-10-01T00:00:00,28,33.6,26,88.92,0,0,,0,0,18.4,6.5,155,1010,12.5,7.5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T01:00:00,27,31.1,25.9,93.74,0,0,,0,0,14.8,0.4,320,1009.9,11.2,9.5,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T02:00:00,26.5,26.5,26,97.09,0,0,,0,0,11.9,5.4,55,1009.5,0,5.5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T03:00:00,26,26,25,94.23,0,0,,0,0,9.7,7.6,80,1009,0,4.5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T04:00:00,25.7,25.7,24.9,95.16,0,0,,0,0,4.3,1.2,54,1009.3,35.5,8.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T05:00:00,26,26,26,100,0,0,,0,0,3.6,6.5,45,1009.5,37.5,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T06:00:00,26,26,26,100,0,0,,0,0,3.6,6.5,65,1010,89,2,1,0,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T07:00:00,26.5,26.5,25.9,96.5,0,0,,0,0,2.9,1.9,54,1010.1,44,4.1,99,0.4,1,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T08:00:00,28.5,34.1,25.5,83.85,0,0,,0,0,1.8,8.5,60,1011,59,4.5,323,1.2,3,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T09:00:00,30,37.4,26,79.2,0,0,,0,0,1.4,8.5,60,1011,27.5,9.5,543,2,5,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T10:00:00,31.6,35.3,22,56.83,0,0,,0,0,2.2,4.5,126,1011,45.5,18,726,2.6,7,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T11:00:00,32.5,39.2,24.5,62.82,0,0,,0,0,4.7,7.4,70,1010,27.5,10,852,3.1,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T12:00:00,32.5,38.6,24,60.97,0,0,,0,0,7.9,10.3,80,1009.5,27.5,10,909,3.3,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T13:00:00,33.3,37.9,22.6,53.56,0,0,,0,0,10.1,7.2,132,1008.7,73.2,18,892,3.2,9,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T14:00:00,34,40.6,24,56.05,0,0,,0,0,12.2,10.3,100,1007.5,27.5,10,804,2.9,8,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T15:00:00,34,40,23.5,54.38,0,0,,0,0,13,9.4,95,1007,30,10,653,2.4,7,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T16:00:00,33.5,37.9,22.2,51.71,0,0,,0,0,14,8,132,1006.6,29.2,18,452,1.6,5,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T17:00:00,31.5,36.7,23.5,62.61,0,0,,0,0,23.4,11.2,110,1006,30.2,10,221,0.8,2,30,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T18:00:00,31,35.5,23,62.5,0,0,,0,0,28.1,10.3,115,1007,25.9,10,27,0.1,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T19:00:00,30.5,36,24.2,69.35,0,0,,0,0,26.3,8.1,167,1007.9,5,17.9,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T20:00:00,30,35.1,24,70.29,0,0,,0,0,26.3,13,145,1009,5.2,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T21:00:00,29,34,24.5,76.73,0,0,,0,0,24.8,10.3,165,1010,30,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T22:00:00,28.5,34.3,25.7,84.73,0,0,,0,0,21.6,4.6,179,1010.3,12.5,10,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-01T23:00:00,27.5,31.7,25,86.27,0,0,,0,0,18,5.4,130,1010.5,34.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T00:00:00,27.5,31.7,25,86.27,0,0,,0,0,14.4,6.5,135,1010.5,30,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T01:00:00,27,30.9,25.5,91.56,0,0,,0,0,11.2,0.9,80,1010.1,50,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T02:00:00,26.5,26.5,25,91.49,0,0,,0,0,8.6,7.6,105,1010,0,8,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T03:00:00,26,26,25,94.23,0,0,,0,0,6.5,7.6,115,1010,0,6,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T04:00:00,26.5,26.5,25.7,95.19,0,0,,0,0,5,1.5,70,1009.9,3.2,8.9,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T05:00:00,26,26,25,94.23,0,0,,0,0,2.9,5.4,50,1010,0,4,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T06:00:00,26,26,25,94.23,0,0,,0,0,2.2,7.6,50,1011,0,2.5,1,0,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T07:00:00,27,31.3,26.1,94.77,0,0,,0,0,3.2,1.9,50,1011.3,30.8,16.3,100,0.4,1,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T08:00:00,28.5,34.6,26,86.37,0,0,,0,0,3.2,8.5,50,1012,50,5,329,1.2,3,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T09:00:00,30.5,37.6,25.5,74.71,0,0,,0,0,3.2,7.6,50,1012,50,8.5,551,2,6,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T10:00:00,31,36,23.5,64.47,0,0,,0,0,3.2,4.1,320,1011.9,69,10.1,734,2.6,7,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T11:00:00,32,37.9,24,62.71,0,0,,0,0,5.8,8.5,360,1011.5,40,10,860,3.1,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T12:00:00,33,38.6,23.5,57.52,0,0,,0,0,8.3,8.5,55,1010.5,27.5,10,917,3.3,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T13:00:00,33.1,37.6,22.4,53.24,0,0,,0,0,11.2,4.5,166,1009.6,84.9,10.3,900,3.2,9,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T14:00:00,33.5,39.3,23.5,55.93,0,0,,0,0,12.6,7.6,80,1008.5,70,10,811,2.9,8,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T15:00:00,33,38.1,23,55.81,0,0,,0,0,13.7,7.6,95,1008,50,10,657,2.4,7,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T16:00:00,33.7,36.7,20.7,46.57,0,0,,0,0,13.3,7.1,159,1008.1,71.5,10.1,444,1.6,4,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T17:00:00,32,37.3,23.5,60.86,0,0,,0,0,17.6,3.6,141.5,1008,37,10,215,0.8,2,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T18:00:00,30,36.2,25,74.63,0.1,100,rain,0,0,25.9,3.6,138.9,1008,0,6.5,27,0.1,0,10,Rain,rain,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T19:00:00,29.8,34,23.1,67.21,0,0,,0,0,26.3,3.7,167,1009,2,9.7,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T20:00:00,29.5,35.4,25,76.81,0,0,,0,0,24.1,10.3,120,1010,25,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T21:00:00,29,34.5,25,79.06,0,0,,0,0,22.7,10.3,140,1011,48.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T22:00:00,28.6,34.3,25.5,83.4,0,0,,0,0,22.3,4.7,172,1011.2,71.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-02T23:00:00,28,32.7,25,83.79,0,0,,0,0,19.4,9.4,150,1011,98.8,10,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T00:00:00,28,32.7,25,83.79,0,0,,0,0,16.6,7.6,145,1011,96.4,10,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T01:00:00,27.6,32.3,25.5,88.47,0,0,,0,0,15.5,4.3,203,1011.1,8.9,10,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T02:00:00,26.5,26.5,25,91.49,0,0,,0,0,13.7,6.5,80,1011,0,8.5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T03:00:00,26,26,25,94.23,0,0,,0,0,10.1,7.6,80,1010,30,6.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T04:00:00,29.2,33.1,23.1,69.5,0,0,,0,0,5.4,4,156,1009.2,12.4,9,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T05:00:00,26,26,25,94.23,0,0,,0,0,4,5.4,50,1010.5,0,5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T06:00:00,26,26,25,94.23,0,0,,0,0,2.5,8.5,50,1011,0,3,1,0,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T07:00:00,26.6,26.6,25.6,94.63,0,0,,0,0,2.5,7.6,153,1011.8,0,9,98,0.4,1,10,Clear,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T08:00:00,29,35.6,26,83.9,0,0,,0,0,2.9,9.4,50,1012,0,5.5,326,1.2,3,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T09:00:00,30.5,36.4,24.5,70.39,0,0,,0,0,2.9,6.5,60,1013,30,10,546,2,5,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T10:00:00,31.1,36,23.3,63.13,0,0,,0,0,3.6,3.8,272,1012.7,81.5,10.1,732,2.6,7,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T11:00:00,33,38.1,23,55.81,0,0,,0,0,4.3,6.5,350,1011.5,50,10,858,3.1,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T12:00:00,32,36.3,22.5,57.28,0,0,,0,0,4.3,5.6,10,1010.5,50,10,916,3.3,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T13:00:00,33.4,37.9,22.3,52.39,0,0,,0,0,4.7,3.9,122,1009.9,81.4,10.3,899,3.2,9,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T14:00:00,33.5,38.2,22.5,52.64,0,0,,0,0,4.7,5.6,50,1009,50,10,810,2.9,8,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T15:00:00,33,37.5,22.5,54.14,0,0,,0,0,5.8,5.4,75,1008.5,50,10,656,2.4,7,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T16:00:00,33.7,38.2,22.3,51.56,0,0,,0,0,6.8,7.1,120,1008.3,84.5,10.1,452,1.6,5,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T17:00:00,31.5,36.1,23,60.74,0,0,,0,0,6.5,6.5,90,1008,50,10,221,0.8,2,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T18:00:00,31,35.5,23,62.5,0,0,,0,0,13.3,10.3,135,1008,12.5,9.5,28,0.1,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T19:00:00,30.5,35.3,23.5,66.6,0,0,,0,0,27.4,7.7,136,1008.5,53.2,9.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T20:00:00,29,33.2,23.5,72.26,0,0,,0,0,28.8,7.6,95,1009.5,0,6.5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T21:00:00,29,33.6,24,74.47,0,0,,0,0,25.2,9.2,100,1010,0,6,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T22:00:00,28.9,34.8,25.4,81.76,0,0,,0,0,23,7.8,139,1010.7,0,9.4,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-03T23:00:00,28,32.7,25,83.79,0,0,,0,0,23.4,11.2,150,1011,5,9,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T00:00:00,28,32.6,25,83.78,0,0,,0,0,21.2,9.4,140,1011,5,10,0,0,0,10,Clear,clear-night,VVNB
"Hà Nội, Giải Phóng",2023-10-04T01:00:00,27.1,30.7,24.7,86.43,0,0,,0,0,18.4,3.1,122,1010.4,3.2,9.7,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T02:00:00,26.5,26.5,25,91.49,0,0,,0,0,14.4,6.5,80,1010,0,6,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T03:00:00,26.5,26.5,25,91.49,0,0,,0,0,10.8,6.5,95,1010,37.5,7,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T04:00:00,26.3,26.3,24.7,91.19,0,0,,0,0,7.6,6.8,124,1010.2,17.4,9.1,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T05:00:00,26,26,25,94.23,0,0,,0,0,4.7,6.5,65,1010.5,0,5.5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T06:00:00,26,26,25,94.23,0,0,,0,0,2.2,8.5,45,1011,0,3.5,1,0,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T07:00:00,26.4,26.4,25.3,93.65,0.015,100,rain,0,0,2.9,5.1,118,1011.2,0,8.8,98,0.4,1,10,Rain,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T08:00:00,29,35.6,26,83.9,0,0,,0,0,4.7,13,50,1012,0,4.5,325,1.2,3,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T09:00:00,30,36.2,25,74.63,0,0,,0,0,5,11.2,45,1012,30,5.5,544,2,5,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T10:00:00,31.6,38.3,24.7,66.97,0,0,,0,0,4.7,1.1,15,1011.6,41.9,10,726,2.6,7,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T11:00:00,33,40.6,25,62.93,0,0,,0,0,5.8,5.4,174,1010.5,27.5,10,851,3.1,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T12:00:00,33.5,39.9,24,57.63,0,0,,0,0,6.1,7.4,110,1009.5,90,10,906,3.3,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T13:00:00,33.9,40.5,24,56.44,0,0,,0,0,7.2,4.1,90,1008.7,49.5,10.3,889,3.2,9,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T14:00:00,34,40,23.5,54.38,0,0,,0,0,8.3,5.6,185.2,1008,50,10,800,2.9,8,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T15:00:00,34,40.6,24,56.05,0,0,,0,0,9,8.3,150,1007,37.5,10,646,2.3,6,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T16:00:00,34.5,37.2,20.2,43.32,0,0,,0,0,10.4,7.6,133,1007.2,27.6,18,443,1.6,4,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T17:00:00,32.5,39.9,25,64.73,0,0,,0,0,14.8,8.5,100,1007,25,10,208,0.7,2,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T18:00:00,31,37.7,25,70.48,0,0,,0,0,22.7,7.6,95,1007,30,8,24,0.1,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T19:00:00,31.1,36.9,24.2,66.6,0,0,,0,0,30.2,1.5,142,1007.7,0,17.1,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T20:00:00,30,37.4,26,79.2,0,0,,0,0,29.9,15.7,130,1009,44.5,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T21:00:00,29.5,36.6,26,81.51,0,0,,0,0,28.8,13,130,1010,5,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T22:00:00,29.7,37,26.1,81.27,0,0,,0,0,27,5.3,171,1010.6,35.2,17.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-04T23:00:00,29,35.6,26,83.9,0,0,,0,0,23.8,11.2,145,1010,0,9.5,0,0,0,3,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T00:00:00,28.5,34.6,26,86.36,0,0,,0,0,18.7,10.3,130,1010,0,9,0,0,0,3,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T01:00:00,28.2,33.6,25.7,86.27,0,0,,0,0,15.5,4.3,235,1009.5,0,9.9,0,0,0,3,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T02:00:00,27,30.9,25.5,91.52,0,0,,0,0,13,6.5,65,1008.5,0,6.5,0,0,0,3,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T03:00:00,27,31.2,26,94.27,0,0,,0,0,8.6,9.4,60,1008,0,7.5,0,0,0,3,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T04:00:00,27.5,32.4,25.9,90.85,0,0,,0,0,5.8,1.7,50,1008.2,0,9.1,0,0,0,5,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T05:00:00,27,31.2,26,94.27,0,0,,0,0,5.8,9.4,55,1009,0,5,0,0,0,3,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T06:00:00,27,31.2,26,94.27,0,0,,0,0,6.1,8.5,50,1009.5,0,4,1,0,0,3,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T07:00:00,28.1,34.4,26.6,91.59,0,0,,0,0,6.1,1.7,74,1010.1,0,17.1,96,0.3,1,3,Clear,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T08:00:00,29.5,37.9,27,86.46,0,0,,0,0,6.1,8.5,90,1010.5,37.5,8,321,1.2,3,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T09:00:00,30.5,38.3,26,76.96,0,0,,0,0,6.8,5.4,60,1010.5,89,10,540,1.9,5,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T10:00:00,32.2,39.4,24.9,65.46,0,0,,0,0,7.6,3.8,140,1010.3,41.9,10.1,721,2.6,7,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T11:00:00,33,42.1,26,66.78,0,0,,0,0,9,7.6,90,1009.5,89,10,844,3,8,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T12:00:00,34,42,25,59.5,0,0,,0,0,9.4,7.4,140,1008.5,27.5,10,900,3.2,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T13:00:00,34.5,39.3,22.4,49.34,0,0,,0,0,9.7,9.8,99,1007.8,38.7,18,882,3.2,9,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T14:00:00,34,42,25,59.5,0,0,,0,0,9.7,8.5,85,1006,89,10,792,2.9,8,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T15:00:00,35,42.6,24.5,54.63,0,0,,0,0,10.8,10.3,120,1005,69,10,637,2.3,6,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T16:00:00,34.5,41.9,24.6,56.53,0,0,,0,0,11.2,10.9,96,1005.1,39.4,10.6,382,1.4,4,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T17:00:00,33.5,38.7,23,54.26,0,0,,0,0,13.7,11.2,160,1005,94.6,10,161,0.6,2,30,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T18:00:00,30.7,35.3,23.3,64.73,0,0,,0,0,24.1,13.7,154.3,1005,65.5,24.1,18,0.1,0,10,Partially cloudy,partly-cloudy-night,remote
"Hà Nội, Giải Phóng",2023-10-05T19:00:00,31.8,39.9,25.6,69.83,0,0,,0,0,29.2,1.1,126,1007.6,14.3,18.3,0,0,0,10,Clear,clear-night,"48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T20:00:00,31,37.7,25,70.48,0,0,,0,0,28.1,12.1,140,1006.5,27.3,9.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T21:00:00,30,36.8,25.5,76.88,0,0,,0,0,25.2,12.1,145,1008,32.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T22:00:00,30,36.8,25.6,77.36,0,0,,0,0,25.6,11.4,135,1008,5,10,0,0,0,10,Clear,clear-night,"48820099999,48823099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-05T23:00:00,28.5,34.6,26,86.36,0,0,,0,0,26.3,11.2,120,1008,53.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-06T00:00:00,28.5,34.6,26,86.36,0,0,,0,0,25.6,10.3,120,1008,0,9.5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-06T01:00:00,28.6,35.8,26.9,90.68,0,0,,0,0,21.2,1.5,95,1008.1,12.5,9.6,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2023-10-06T02:00:00,27,31.2,26,94.27,0,0,,0,0,17.3,8.5,70,1008,0,6.5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
