name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Giải Phóng",2023-01-01T00:00:00,14.5,14.5,9.5,71.94,0,0,,0,0,11.2,4.5,325,1025,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T01:00:00,14.5,14.5,10.3,75.85,0,0,,0,0,11.2,4.2,356,1024.7,89.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T02:00:00,14,14,10,76.84,0,0,,0,0,9.4,4.5,320,1024,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T03:00:00,14,14,10,76.84,0,0,,0,0,7.2,2.7,330,1024,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T04:00:00,13.7,13.7,11.1,84.13,0,0,,0,0,8.6,3.6,323,1023.8,90.1,10,0,0,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T05:00:00,12.5,12.5,9,79.23,0,0,,0,0,8.6,2.7,358.8,1024,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T06:00:00,12,12,9,81.88,0,0,,0,0,7.6,3.6,3.6,1024.5,0,8.5,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T07:00:00,11.1,11.1,10.3,94.77,0,0,,0,0,7.9,0.4,320,1025.1,27.6,4.3,7,0,0,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T08:00:00,14,14,11,82.14,0,0,,0,0,8.6,3.6,357.6,1026,0,6,144,0.5,1,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T09:00:00,16,16,9,63.17,0,0,,0,0,9.4,13,10,1026,0,10,355,1.3,4,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T10:00:00,18.1,18.1,8.7,54.3,0,0,,0,0,11.2,8,360,1025.8,60,10.1,541,1.9,5,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T11:00:00,19,19,9,52.28,0,0,,0,0,10.4,7.6,354.8,1026,0,10,676,2.4,7,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T12:00:00,20,20,9,49.13,0,0,,0,0,8.3,5.4,1.9,1024,0,10,747,2.7,7,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T13:00:00,20.9,20.9,8.1,43.88,0,0,,0,0,4.3,6.9,288,1022.8,60,18,747,2.7,7,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T14:00:00,21,21,10,49.4,0,0,,0,0,3.2,3.6,49,1022,0,10,678,2.4,7,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T15:00:00,21,21,11,52.8,0,0,,0,0,4,7.6,310,1021,0,10,544,2,5,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T16:00:00,21.3,21.3,9.1,45.65,0,0,,0,0,6.1,5.1,346,1021.2,80,9.9,359,1.3,4,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T17:00:00,20,20,11,56.16,0,0,,0,0,6.8,3.6,144.9,1021,0,10,147,0.5,1,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T18:00:00,19,19,11,59.76,0,0,,0,0,4.7,7.6,280,1021,0,8,7,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T19:00:00,18.5,18.5,11.7,64.71,0,0,,0,0,3.2,1.1,290,1022.3,79.2,9.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T20:00:00,18,18,12,67.97,0,0,,0,0,3.2,5.4,320,1023,0,6,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T21:00:00,17,17,13,77.31,0,0,,0,0,5.4,7.6,320,1023,0,6,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T22:00:00,17.5,17.5,14.1,80.35,0,0,,0,0,4,3.9,344,1024.2,88.7,9.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-01T23:00:00,17,17,13,77.31,0,0,,0,0,2.9,7.6,310,1024,0,6,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T00:00:00,17,17,13,77.31,0,0,,0,0,1.4,5.4,290,1024,0,7,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T01:00:00,16.9,16.9,14.1,83.43,0,0,,0,0,1.4,4,346,1023.3,88.6,9.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T02:00:00,16,16,13,82.39,0,0,,0,0,2.9,3.6,319.3,1023,0,6,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T03:00:00,16,16,13,82.39,0,0,,0,0,5,1.8,40,1022,0,6,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T04:00:00,17,17,13.8,81.55,0,0,,0,0,5.4,0,360,1022.5,88.8,9.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T05:00:00,16,16,14,87.93,0,0,,0,0,6.5,3.6,316.3,1023,0,6,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T06:00:00,16,16,13,82.39,0,0,,0,0,7.6,5.4,80,1023,0,7,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T07:00:00,16.7,16.7,14.1,84.64,0,0,,0,0,8.6,0.2,23,1024.4,88.8,9,6,0,0,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T08:00:00,18,18,13,72.58,0,0,,0,0,10.1,7.6,50,1025,0,8,23,0.1,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T09:00:00,18,18,12,67.97,0,0,,0,0,9.7,9.4,60,1026,0,6,60,0.2,1,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T10:00:00,19.5,19.5,12.1,62.19,0,0,,0,0,10.4,4.7,5,1026.3,88.8,9.4,45,0.2,0,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T11:00:00,20,20,11,56.16,0,0,,0,0,9.7,13,30,1026,99.4,10,55,0.2,1,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T12:00:00,20,20,10,52.54,0,0,,0,0,12.6,11.2,20,1025,77.9,10,255,0.9,3,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T13:00:00,20.3,20.3,11.6,57.35,0,0,,0,0,15.1,7.9,360,1023.8,100,10,454,1.6,5,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2023-01-02T14:00:00,21,21,11,52.8,0,0,,0,0,14.8,14.8,28.2,1023,27.2,10,659,2.4,7,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
