name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Giải Phóng",2022-07-04T01:00:00,30.4,41.4,28.1,87.12,0,0,,0,0,14.4,7.2,81,997.2,30,10.1,0,0,0,15,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T02:00:00,30,38.8,27,84.01,0,0,,0,0,10.4,8.5,65,997,100,10,0,0,0,15,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T03:00:00,30,38.8,27,84.01,0,0,,0,0,5.4,6.5,50,997,100,10,0,0,0,15,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T04:00:00,29.6,39.5,27.9,90.49,0,0,,0,0,8.3,1.2,42,997.2,50,10,0,0,0,60,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T05:00:00,30,38.8,27,84.01,0,0,,0,0,10.4,2.7,16.1,997,100,10,0,0,0,60,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T06:00:00,30,38.8,27,84.01,0,0,,0,0,13,2.7,360,998,100,10,13,0,0,60,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T07:00:00,30.3,39.8,27.3,84.11,0,0,,0,0,9.7,0.5,302,998.2,80.3,10.1,126,0.5,1,60,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T08:00:00,31.5,42.4,27.5,79.4,0,0,,0,0,9,3.6,0.1,999,50,9.5,302,1.1,3,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T09:00:00,32.5,44,27.5,75.03,0,0,,0,0,6.5,6.5,310,999,40,10,501,1.8,5,75,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T10:00:00,34.1,45.6,27.1,67.04,0,0,,0,0,9,7.2,277,998.8,77.5,10.1,525,1.9,5,75,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T11:00:00,34,47.3,28,71.01,0,0,,0,0,10.4,8.5,320,998.5,100,10,501,1.8,5,75,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T12:00:00,35,48.8,28,67.17,0,0,,0,0,7.9,5.6,350,998,30,10,526,1.9,5,75,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T13:00:00,36.6,46.7,25.8,54.25,0,0,,0,0,6.1,7,280,997.5,82.2,10.3,681,2.5,7,60,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T14:00:00,36,49.1,27.5,61.74,0,0,,0,0,5.8,6.5,260,997,40,10,639,2.3,6,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T15:00:00,36,48.1,27,59.95,0,0,,0,0,6.1,6.5,65.1,996,30,10,587,2.1,6,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T16:00:00,37.1,46.2,25.1,50.56,0,0,,0,0,8.6,6.5,200,996,77.3,10.1,500,1.8,5,60,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T17:00:00,35.5,44.8,25.5,56.4,0,0,,0,0,11.9,6.5,50,996,27.5,10,358,1.3,4,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T18:00:00,35,45.8,26.5,61.52,0,0,,0,0,18,12.1,140,996.5,30,10,171,0.6,2,75,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T19:00:00,34.5,44.8,26.3,62.44,0,0,,0,0,22.3,6.7,160,997.5,82.8,10.1,21,0.1,0,60,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T20:00:00,31.5,39.2,25.5,70.56,0,0,,0,0,22.7,15.7,90,998.5,100,10,0,0,0,60,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T21:00:00,30.5,37,25,72.52,0,0,,0,0,25.6,10.3,70,999,100,10,0,0,0,60,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T22:00:00,31.6,41.6,26.9,76.25,0,0,,0,0,24.5,8.4,88,999,100,10,0,0,0,60,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-04T23:00:00,30,38.8,27,84.01,0,0,,0,0,24.1,12.1,65,1000,0,9.5,0,0,0,8,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T00:00:00,30,37.4,26,79.2,0,0,,0,0,23,12.1,60,1000,99.7,9,0,0,0,8,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T01:00:00,30.9,41.2,27.5,82.07,0,0,,0,0,16.2,7.8,70,999.3,89.1,10.1,0,0,0,8,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T02:00:00,29,35.6,26,83.9,0,0,,0,0,10.8,11.2,65,999,100,10,0,0,0,8,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T03:00:00,29,35.6,26,83.9,0,0,,0,0,8.3,9.4,65,999,100,10,0,0,0,8,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T04:00:00,30.3,40.5,27.7,85.8,0,0,,0,0,6.5,7.6,104,999.2,73.8,10,0,0,0,8,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T05:00:00,29,36.8,27,88.99,0,0,,0,0,8.6,8.5,60,999,27.5,8.5,0,0,0,8,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T06:00:00,29.5,37.9,27,86.46,0,0,,0,0,8.6,8.5,55,1000,100,9,14,0.1,0,30,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T07:00:00,30.4,40.6,27.7,85.42,0,0,,0,0,4.7,7.6,105,1000.4,88.7,10.3,122,0.4,1,60,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T08:00:00,31,41.5,27.5,81.69,0,0,,0,0,4,12.1,55,1001,27.5,10,295,1.1,3,60,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T09:00:00,33,45.8,28,75.11,0,0,,0,0,4.3,11.2,70,1001,37.5,10,463,1.7,5,75,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T10:00:00,33.9,46.6,27.7,70.11,0,0,,0,0,5,7.5,170,1001.2,81.8,10,692,2.5,7,75,Partially cloudy,partly-cloudy-day,"48820099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T11:00:00,34,45.1,27,66.97,0,0,,0,0,5.4,5.4,356.2,1001,88,10,829,3,8,75,Partially cloudy,partly-cloudy-day,VVNB
"Hà Nội, Giải Phóng",2022-07-05T12:00:00,34.1,47.5,28.1,71.02,0,0,,0,0,6.8,9.4,130,999,30,10,871,3.1,9,75,Partially cloudy,partly-cloudy-day,48820099999
"Hà Nội, Giải Phóng",2022-07-05T13:00:00,35.1,43.9,25.4,57.32,0,0,,0,0,7.9,7.8,246,999.1,77.5,10.3,850,3.1,9,75,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T14:00:00,35.5,48.4,27.5,63.46,0,0,,0,0,8.3,8.5,25,998,37.5,10,788,2.8,8,75,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T15:00:00,35,47.7,27.5,65.24,0,0,,0,0,4.7,8.5,35,998,25,10,602,2.2,6,75,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T16:00:00,35.6,44.1,25,54.18,0,0,,0,0,5,8,147,997.8,90,10.1,261,0.9,3,75,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T17:00:00,32.5,44,27.5,75.03,0,0,,0,0,4.7,10.3,30,998,57.5,10,209,0.8,2,75,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T18:00:00,26.5,26.5,24.5,88.8,0,0,,0,0,35.3,24.1,175,1000,89,10,59,0.2,1,75,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T19:00:00,24.8,24.8,23.5,92.99,84.126,100,rain,0,0,11.2,14.8,319,1002.2,98.7,3,7,0,0,60,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T20:00:00,25,25,24,94.19,0,0,,0,0,11.5,8.5,135,1002.5,27.5,10,0,0,0,60,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T21:00:00,25,25,24,94.19,0,0,,0,0,7.2,6.5,150,1004.5,37.5,10,0,0,0,60,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T22:00:00,25.5,25.5,24.1,91.98,0,0,,0,0,3.2,1.3,54,1004.7,94,10,0,0,0,60,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-05T23:00:00,25,25,24,94.19,0,0,rain,0,0,14,7.6,55,1005,70,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-06T00:00:00,25,25,24,94.19,0,0,rain,0,0,17.3,4.5,179.2,1004,50,10,0,0,0,15,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-06T01:00:00,25.8,25.8,24.4,92.05,7.911,100,rain,0,0,6.8,0.6,235,1003.9,91.3,10,0,0,0,10,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-06T02:00:00,25.5,25.5,24,91.43,0,0,rain,0,0,10.4,2.7,122.4,1003,40,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-07-06T03:00:00,25,25,25,100,0,0,rain,0,0,7.9,2.7,141.7,1003,30,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
