name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Hà Nội, Giải Phóng",2022-04-01T14:00:00,17,17,15,88.01,0,0,rain,0,0,41.8,18.4,330,1022,89,10,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-01T15:00:00,17,17,15,88.01,0,0,rain,0,0,41.8,20.5,330,1022,89,7,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-01T16:00:00,17.1,17.1,15.5,90.24,0,0,,0,0,39.6,11.6,323,1021.7,97.8,9.4,24,0.1,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-01T17:00:00,17,17,14,82.51,0,0,,0,0,36.7,16.6,350,1022,89,10,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-01T18:00:00,17,17,14,82.51,0,0,rain,0,0,37.8,14.8,340,1022,0,10,5,0,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-01T19:00:00,17.5,17.5,14.2,80.92,9.852,100,rain,0,0,29.5,10.7,321,1022.7,97.8,9.9,0,0,0,10,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-01T20:00:00,18,18,14,77.46,0,0,rain,0,0,40.3,11.2,10,1024,89,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-01T21:00:00,18,18,13,72.58,0,0,,0,0,38.9,20.5,360,1025,100,10,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-01T22:00:00,18.3,18.3,12.9,71.03,0,0,,0,0,40.3,12.3,331,1025.7,97.8,10,0,0,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-01T23:00:00,18,18,13,72.58,0,0,,0,0,40,14.8,10,1026,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T00:00:00,18,18,12,67.97,0,0,,0,0,38.5,18.4,20,1026,100,10,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T01:00:00,18.2,18.2,11,62.61,0.059,100,rain,0,0,37.8,14.2,326,1025.4,99.7,10.1,0,0,0,10,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T02:00:00,18,18,12,67.97,0,0,,0,0,35.3,14.8,20,1025,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T03:00:00,18,18,11,63.62,0,0,,0,0,31.7,11.2,20,1025,100,10,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T04:00:00,18.1,18.1,10,58.98,0,0,,0,0,30.6,13,326,1024.6,100,10,0,0,0,10,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T05:00:00,17,17,12,72.4,0,0,,0,0,28.4,11.2,20,1025,100,10,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T06:00:00,18,18,11,63.62,0,0,,0,0,25.9,9.4,10,1026,100,10,0,0,0,10,Overcast,cloudy,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T07:00:00,18.1,18.1,9.4,56.87,0,0,,0,0,25.9,10.5,328,1026.3,88.9,10.1,7,0,0,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T08:00:00,19,19,11,59.76,0,0,,0,0,23.4,14.8,10,1027,0,10,29,0.1,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T09:00:00,20,20,10,52.54,0,0,,0,0,26.3,20.5,20,1027,0,10,122,0.4,1,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T10:00:00,20.3,20.3,8.8,47.44,0,0,,0,0,34.9,11.6,359,1027.6,88.8,10,426,1.5,4,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T11:00:00,21,21,11,52.8,0,0,,0,0,36,18.4,350,1027,89,10,627,2.3,6,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T12:00:00,21,21,11,52.8,0,0,,0,0,33.5,14.8,340,1026,0,10,499,1.8,5,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T13:00:00,21.9,21.9,8.1,41.3,0,0,,0,0,29.2,10.1,286,1025,89,10.1,455,1.6,5,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T14:00:00,22,22,11,49.67,0,0,,0,0,28.1,22.3,360,1024,0,10,423,1.5,4,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T15:00:00,22,22,11,49.67,0,0,,0,0,24.1,20.5,360,1023,0,10,264,1,3,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T16:00:00,21.9,21.9,8.5,42.3,0,0,,0,0,19.1,11.6,326,1023.3,88.8,10,177,0.6,2,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T17:00:00,21,21,11,52.8,0,0,,0,0,18.4,13,350,1023,0,10,72,0.3,1,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T18:00:00,20,20,12,60,0,0,,0,0,17.6,11.2,360,1024,0,10,24,0.1,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T19:00:00,20.1,20.1,11.3,56.87,0,0,,0,0,18.7,6.9,328,1024,80.4,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T20:00:00,19,19,12,63.85,0,0,,0,0,16.2,5.4,360,1024,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T21:00:00,19,19,12,63.85,0,0,,0,0,13.3,3.6,348.8,1025,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T22:00:00,19.3,19.3,8.9,51.08,0,0,,0,0,15.1,7.7,331,1025.7,88.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-02T23:00:00,18,18,11,63.62,0,0,,0,0,18.7,9.4,20,1026,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T00:00:00,18,18,11,63.62,0,0,,0,0,20.5,5.4,30,1025,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T01:00:00,16.7,16.7,10.8,68.03,0,0,,0,0,22.7,1.5,45,1024.7,36.1,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T02:00:00,18,18,11,63.62,0,0,,0,0,22,7.6,40,1024,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T03:00:00,18,18,11,63.62,0,0,,0,0,20.9,5.4,40,1023,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T04:00:00,16.3,16.3,12.1,76.18,0,0,,0,0,18.7,0.3,360,1023.1,71,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T05:00:00,16,16,12,77.16,0,0,,0,0,19.4,9.4,320,1023,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T06:00:00,15,15,12,82.26,0,0,,0,0,22.3,3.6,326.4,1024,0,10,1,0,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T07:00:00,16.9,16.9,13.9,82.54,0,0,,0,0,23.8,7,355,1024.6,53.3,10.1,105,0.4,1,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T08:00:00,18,18,13,72.58,0,0,,0,0,20.5,3.6,319.9,1025,0,10,348,1.3,3,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T09:00:00,21,21,9,46.19,0,0,,0,0,23,9.4,328,1026,0,10,586,2.1,6,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T10:00:00,22.8,22.8,7.7,37.93,0,0,,0,0,22.3,4.7,326,1025.3,8.9,10.1,787,2.8,8,10,Clear,clear-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T11:00:00,23,23,7,35.69,0,0,,0,0,19.1,13,30,1025,0,10,931,3.4,9,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T12:00:00,24,24,8,35.97,0,0,,0,0,18,11.2,20,1024,0,10,1008,3.6,10,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T13:00:00,24.7,24.7,4.9,27.97,0,0,,0,0,18,14.3,332,1022.2,1.2,10.7,1009,3.6,10,10,Clear,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T14:00:00,25,25,10,38.78,0,0,,0,0,17.3,9.4,60,1021,0,10,935,3.4,9,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T15:00:00,25,25,9,36.26,0,0,,0,0,15.8,13,20,1019,0,10,792,2.9,8,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T16:00:00,25.3,25.3,6.3,29.76,0,0,,0,0,15.5,8,55,1019,1.1,10.1,592,2.1,6,10,Clear,clear-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T17:00:00,25,25,9,36.26,0,0,,0,0,15.5,3.6,77.7,1019,0,10,354,1.3,4,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T18:00:00,23,23,10,43.73,0,0,,0,0,19.8,9.4,250,1019,0,10,110,0.4,1,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T19:00:00,22.3,22.3,9.9,45.47,0,0,,0,0,30.6,4.1,195,1019.4,0,10.1,1,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T20:00:00,21,21,12,56.41,0,0,,0,0,32.8,0,0,1020,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T21:00:00,19,19,12,63.85,0,0,,0,0,32,16.6,130,1021,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T22:00:00,18.2,18.2,11.9,66.45,0,0,,0,0,28.1,8,142,1022.4,0,10,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-03T23:00:00,18,18,12,67.97,0,0,,0,0,22.3,7.6,150,1022,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T00:00:00,17,17,12,72.4,0,0,,0,0,14.8,7.6,110,1022,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T01:00:00,17.7,17.7,13.1,74.79,0,0,,0,0,8.6,3.5,205,1022,70.7,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T02:00:00,18,18,14,77.46,0,0,,0,0,4.7,5.4,20,1022,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T03:00:00,18,18,13,72.58,0,0,,0,0,4.3,3.6,60,1021,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T04:00:00,17.3,17.3,13.3,77.18,0,0,,0,0,4.3,2.9,182,1021.1,79.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T05:00:00,17,17,13,77.31,0,0,,0,0,4,3.6,40,1021,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T06:00:00,17,17,13,77.31,0,0,,0,0,3.2,3.6,80,1022,0,10,1,0,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T07:00:00,17.6,17.6,14.5,81.77,0,0,,0,0,3.2,0.4,60,1022.7,71.5,10.3,107,0.4,1,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T08:00:00,20,20,14,68.38,0,0,,0,0,4.7,5.4,60,1024,0,10,347,1.2,3,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T09:00:00,22,22,13,56.66,0,0,,0,0,6.1,3.6,132,1024,0,10,582,2.1,6,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T10:00:00,23.3,23.3,9.9,42.75,0,0,,0,0,6.8,10.1,156,1023.7,0,10.1,780,2.8,8,10,Clear,clear-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T11:00:00,24,24,11,44.01,0,0,,0,0,8.3,7.6,115.4,1023,0,10,923,3.3,9,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T12:00:00,25,25,13,47.28,0,0,,0,0,9,7.6,125.6,1022,0,10,996,3.6,10,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T13:00:00,25.7,25.7,10.2,37.67,0,0,,0,0,10.1,10.5,133,1021,3.6,10.3,996,3.6,10,10,Clear,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T14:00:00,26,26,12,41.73,0,0,,0,0,11.5,9.4,60,1020,0,10,922,3.3,9,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T15:00:00,26,26,11,39.06,0,0,,0,0,14,11.2,100,1019,0,10,780,2.8,8,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T16:00:00,26.1,26.1,8.7,33.33,0,0,,0,0,16.6,8.7,94,1018,0,10.1,582,2.1,6,10,Clear,clear-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T17:00:00,25,25,11,41.45,0,0,,0,0,22.3,13,150,1018,0,10,347,1.2,3,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T18:00:00,24,24,11,44.01,0,0,,0,0,31,13,140,1018,0,10,108,0.4,1,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T19:00:00,23.3,23.3,8.4,38.55,0,0,,0,0,31.3,11.2,113,1019.3,0,10.1,1,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T20:00:00,22,22,10,46.47,0,0,,0,0,30.6,16.6,140,1020,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T21:00:00,21,21,10,49.4,0,0,,0,0,28.8,14.8,140,1021,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T22:00:00,20.3,20.3,10.3,52.56,0,0,,0,0,25.2,7.2,159,1022.3,0,10,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-04T23:00:00,20,20,11,56.16,0,0,,0,0,22.7,9.4,170,1022,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T00:00:00,20,20,12,60,0,0,,0,0,19.8,5.4,170,1022,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T01:00:00,18.9,18.9,11.4,61.83,0,0,,0,0,14.8,0.6,322,1021.7,0,10.1,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T02:00:00,18,18,14,77.46,0,0,,0,0,7.9,3.6,138.9,1021,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T03:00:00,17,17,14,82.51,0,0,,0,0,7.2,1.8,122.6,1021,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T04:00:00,16.5,16.5,13.9,84.6,0,0,,0,0,6.1,0.2,129,1020.4,0,10,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T05:00:00,17,17,14,82.51,0,0,,0,0,5,3.6,131.9,1021,0,9,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T06:00:00,17,17,13,77.31,0,0,,0,0,2.9,1.8,99.4,1021,0,7,1,0,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T07:00:00,17.1,17.1,14.9,86.91,0,0,,0,0,2.5,0.1,340,1022.1,0,9.3,108,0.4,1,10,Clear,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T08:00:00,20,20,14,68.38,0,0,,0,0,2.5,3.6,8.9,1023,0,6,346,1.2,3,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T09:00:00,22,22,13,56.66,0,0,,0,0,2.5,5.4,330,1023,0,10,579,2.1,6,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T10:00:00,24.1,24.1,12.9,49.7,0,0,,0,0,4.7,3.8,49,1022.4,5.3,10.1,776,2.8,8,10,Clear,clear-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T11:00:00,25,25,14,50.46,0,0,,0,0,6.1,7.6,320,1022,0,10,917,3.3,9,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T12:00:00,25,25,15,53.83,0,0,,0,0,6.1,7.6,21.5,1021,0,10,992,3.6,10,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T13:00:00,26,26,13.5,45.8,0,0,,0,0,6.1,0.7,264,1019.3,69.9,10.3,993,3.6,10,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T14:00:00,26,26,15,50.73,0,0,,0,0,6.1,7.6,270,1018,27.5,10,920,3.3,9,10,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T15:00:00,26,26,15,50.73,0,0,,0,0,6.1,7.6,310,1017,0,10,779,2.8,8,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T16:00:00,26.7,26.9,14.1,45.88,0,0,,0,0,6.1,6.8,120,1017,26.8,10.1,583,2.1,6,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T17:00:00,26,26,14,47.55,0,0,,0,0,6.1,5.4,230,1017,0,10,349,1.3,3,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T18:00:00,25,25,14,50.46,0,0,,0,0,8.6,5.4,220,1017,0,10,110,0.4,1,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T19:00:00,23.9,23.9,15.2,58.2,0,0,,0,0,14,6.5,253,1017.4,0,10.3,1,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T20:00:00,23,23,17,68.97,0,0,,0,0,22,3.6,154.9,1018,0,8,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T21:00:00,23,23,15,60.7,0,0,,0,0,21.2,7.6,150,1019,0,9,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T22:00:00,22,22,17.1,73.5,0,0,,0,0,19.8,11.1,112,1019.3,5.3,9.6,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-05T23:00:00,22,22,15,64.5,0,0,,0,0,22.3,7.6,160,1019,0,9,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T00:00:00,21,21,16,73.11,0,0,,0,0,19.8,5.4,90,1019,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T01:00:00,20.1,20.1,17.7,86.02,0,0,,0,0,15.5,0.4,270,1019,0,9.7,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T02:00:00,20,20,16,77.77,0,0,,0,0,8.6,3.6,165.8,1018,0,8,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T03:00:00,20,20,16,77.77,0,0,,0,0,4.7,5.4,30,1018,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T04:00:00,18.7,18.7,17.3,91.8,0,0,,0,0,4.7,0.7,132.3,1018.4,0,10,0,0,0,10,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T05:00:00,18,18,15,82.63,0,0,,0,0,5.8,3.6,149.1,1019,0,10,0,0,0,10,Clear,clear-night,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T06:00:00,18,18,16,88.1,0,0,,0,0,3.2,3.6,320,1019,0,6,1,0,0,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T07:00:00,19.4,19.4,18,91.53,0,0,,0,0,1.4,3.7,351,1019.9,80.1,9.8,112,0.4,1,10,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T08:00:00,20,20,17,82.87,0,0,,0,0,1.4,3.6,34,1020,0,5,351,1.3,4,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T09:00:00,21,21,17,77.92,0,0,,0,0,2.2,7.6,280,1021,0,5,584,2.1,6,10,Clear,clear-day,"48820099999,VVNB"
"Hà Nội, Giải Phóng",2022-04-06T10:00:00,24.5,24.5,16.3,60.29,0,0,,0,0,5.4,9.7,269,1020.4,3.2,9.5,781,2.8,8,10,Clear,clear-day,"48820099999,48823099999,48825099999,VVNB"
